rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
222,Saint Peter's,MAAC,14-18,94.49657394300395,326,99.25064547615969,79,0.3625125020074766,222,14,18,6,12,6-12,0.3998840369390605,0.4013660225483683,0.38151400541321434,0.3998840369390605,0.4013660225483683,0.38151400541321434,0.8950892340439519,0.8546043797919075,103.39746219164617,107.4988024426684,103.39746219164617,107.4988024426684,94.60916857291886,99.58252769832953,95.05175644877552,107.36741705453514,0.19764083904102656,1,-0.03939708844922063,1165.0,1196.0,1199.2625000000003,0.9714303582410021,0.9972795780740245,0,0.3333333333333333,-13.035199916695376,263,266,63.937741630760726
223,Hartford,AE,19-14,101.8139685208221,216,107.02748829112932,229,0.36024717435836967,223,19,14,11,5,11-5,0.3686051059396735,0.34143570388277894,0.3684411570566014,0.3686051059396735,0.34143570388277894,0.3684411570566014,0.9138695228039773,0.9241906128478439,100.77159978524857,106.06298917562566,100.77159978524857,106.06298917562566,103.01271692350075,104.55081575052333,0,0,0,0,0.060155037384577725,1122.0,1058.0,1062.6499999999999,1.0558509386910084,0.9956241471792219,0,0.6875,-8.98610809438161,181,48,67.71681043345825
224,Campbell,BSth,18-16,104.93789685414411,151,110.31200254156533,294,0.3602322538712426,224,18,16,10,8,10-8,0.3142136608296453,0.26513292640592584,0.32710267885734945,0.3142136608296453,0.26513292640592584,0.32710267885734945,0.9214665035806527,0.9030368231176054,100.38822390329636,107.0434909701024,100.38822390329636,107.0434909701024,103.75813133443106,107.80371299510298,103.1855428238122,94.44711081688472,0.7345088678847362,1,-0.050813436793455735,1287.0,1250.0,1210.8999999999999,1.0628458171607895,1.032290032207449,0,0.5555555555555556,-11.457559020853031,234,290,68.93479246597855
225,Air Force,MWC,12-19,99.83528272504901,251,104.97158475165617,187,0.35963874764125425,225,12,19,6,12,6-12,0.5100456173182792,0.3195481433126183,0.62474330015288,0.5100456173182792,0.3195481433126183,0.62474330015288,0.8391441276805743,0.925636347127023,105.03943340443105,103.14647834199444,105.03943340443105,103.14647834199444,102.36087206761566,105.53794195765036,95.13748805758115,109.65583277031095,0.16338273664590017,2,-0.006837239898610903,1204.0,1324.0,1206.9375,0.9975661540054891,1.096991352079126,0,0.3333333333333333,-11.847367051785517,241,184,66.85551036194927
226,Pittsburgh,ACC,8-24,98.18104130122488,282,103.33128763070621,158,0.3571027440458498,226,8,24,0,18,0-18,0.6881688861716087,0.4675376646344343,0.8396052657998578,0.6881688861716087,0.4675376646344343,0.8396052657998578,0.68016641317005,0.8512924638187174,109.69062335155412,100.18382937135684,109.69062335155412,100.18382937135684,96.44920335469322,104.75816806515226,109.90213276071218,117.49073007453337,0.3169453620613374,15,-0.005847462828782013,1012.0,1355.0,1164.0,0.8694158075601375,1.1640893470790379,0,0.0,-10.902029174887483,222,182,66.53414021788926
227,Tennessee Tech,OVC,19-14,97.40986163465281,296,102.56843418053836,142,0.3558478101354814,227,19,14,10,8,10-8,0.4181014736485253,0.4188808763683015,0.4237418133333839,0.4181014736485253,0.4188808763683015,0.4237418133333839,0.8721576966436673,0.8349293045384752,103.61245702824064,106.09428007079356,103.61245702824064,106.09428007079356,96.29863846970532,102.04013797323717,89.46860747845125,111.12550680036259,0.07635860828943761,1,0.10088291370027391,1246.0,1291.0,1279.9250000000002,0.9734945406957437,1.0086528507529737,0,0.5555555555555556,-7.9308422033091315,167,10,72.02601665318346
228,Navy,Pat,20-12,97.61797773354817,290,102.81807172108279,150,0.3550661217234795,228,20,12,11,7,11-7,0.32963363029781456,0.3575036117936522,0.3166903642161801,0.32963363029781456,0.3575036117936522,0.3166903642161801,0.917111528918039,0.888002868163569,100.86789768297724,107.68102427896515,100.86789768297724,107.68102427896515,96.91586557563949,101.3440390672881,88.00296396666405,108.63540109441769,0.08149478038738328,1,0.06859521669256974,1201.0,1165.0,1187.95,1.0109853108295803,0.9806810050928069,0,0.6111111111111112,-8.05702213842647,172,36,66.77719857205868
229,Central Arkansas,Slnd,18-17,104.21075654144167,172,109.79708328324043,283,0.3542261012557756,229,18,17,10,8,10-8,0.379554962398547,0.4134897662807226,0.32438117960751955,0.379554962398547,0.4134897662807226,0.32438117960751955,0.8879267854236149,0.8341736268435436,100.18228798168676,105.2561682269523,100.18228798168676,105.2561682269523,105.38238909709389,109.34928146708599,108.44999970672997,112.9015230324188,0.3863674691348833,2,0.01229208449256225,1460.0,1413.0,1360.5625,1.0730855804125132,1.0385410446047132,0,0.5555555555555556,-10.602257481318771,215,140,73.929409572447
230,Lehigh,Pat,16-14,105.22247601872839,147,110.99317476166568,302,0.35114603070213557,230,16,14,11,7,11-7,0.35274047235425476,0.4219248392480837,0.31711764169165574,0.35274047235425476,0.4219248392480837,0.31711764169165574,0.8964028601177961,0.8267937357308918,101.33737653923576,106.38937100629875,101.33737653923576,106.38937100629875,106.12568706268415,111.46399818831883,101.13681726759123,109.7114855992445,0.28173572098023203,2,0.006594406530386343,1420.0,1380.0,1303.8625000000002,1.0890718921665434,1.0583938106970634,0,0.6111111111111112,-9.670646872581205,195,147,71.92609253209801
231,Manhattan,MAAC,14-17,98.51341304628019,275,103.95645627081865,168,0.3501310503508885,231,14,17,9,9,9-9,0.40394243600238816,0.43328075287266815,0.3771946761637982,0.40394243600238816,0.43328075287266815,0.3771946761637982,0.897710593849491,0.8628254090754144,103.03991427465392,106.9115160151451,103.03991427465392,106.9115160151451,100.03778592981652,105.08653875010889,89.80099389338513,96.65731235096997,0.30024700889308814,1,-0.01088720609625482,1285.0,1281.0,1232.2125,1.042839607616381,1.0395934142852794,0,0.5,-12.27375872673932,249,197,67.06338300703774
232,Niagara,MAAC,19-14,107.83905514565336,105,113.86193807446881,327,0.34864792094351044,232,19,14,12,6,12-6,0.4103887951349623,0.4363074576805863,0.3809219893035159,0.4103887951349623,0.4363074576805863,0.3809219893035159,0.898547281973683,0.8704628932526864,102.02792503503677,105.94947072508123,102.02792503503677,105.94947072508123,107.92695105369164,110.96355912360363,0,0,0,0,0.12030162649834836,1516.0,1464.0,1364.5125,1.1110195033024615,1.072910654904224,0,0.6666666666666666,-8.237671674642714,176,2,74.70928789730746
233,James Madison,CAA,10-22,100.71600894406336,241,106.43894994350455,215,0.3462489951733644,233,10,22,6,12,6-12,0.4434798259006016,0.45759334581477484,0.4413636695954726,0.4434798259006016,0.45759334581477484,0.4413636695954726,0.8844345230147148,0.8582243901139347,105.03876807016235,106.61968400036696,105.03876807016235,106.61968400036696,100.07494791748101,105.43710895464926,99.24068267141324,89.20201545794056,0.773189735284724,1,-0.11208259929242725,1302.0,1352.0,1263.15,1.0307564422277637,1.0703400229584767,0,0.3333333333333333,-16.51642244416475,316,341,69.07349528018395
234,St. Francis PA,NEC,18-13,104.10707955136681,174,110.18697487517221,289,0.34237568060300166,234,18,13,12,6,12-6,0.3208390795873132,0.4328241973978458,0.24854540589857776,0.3208390795873132,0.4328241973978458,0.24854540589857776,0.8927690083074153,0.7830716356850606,101.34744772617326,107.63885487189782,101.34744772617326,107.63885487189782,103.09254504292808,109.61260129116899,106.32633747416367,114.98390648938314,0.2890072865840004,3,0.024264608534505516,1392.0,1301.0,1266.5874999999999,1.0990160569246106,1.0271694612492228,0,0.6666666666666666,-7.72986068844444,164,109,69.67317899896835
235,NJIT,ASun,14-16,99.11938128467175,262,104.96529616336088,186,0.3409631470600225,235,14,16,7,7,7-7,0.34457397097024206,0.40256742317978206,0.2931800500732485,0.34457397097024206,0.40256742317978206,0.2931800500732485,0.889582094000492,0.8367648642041758,103.72936516527882,109.12359894272845,103.72936516527882,109.12359894272845,100.00141853947594,107.41925546245668,94.92917506623792,100.76848780126407,0.33481481787554124,2,-0.08247444103343826,1043.0,1032.0,982.4125,1.0616721590981384,1.0504752331632587,0,0.5,-11.460469604932223,235,329,68.44526032203567
236,Bowling Green,MAC,16-16,101.43769381834488,226,107.43562130999368,237,0.34059564180380114,236,16,16,7,11,7-11,0.4259534090671853,0.34094215487299995,0.4787556564250309,0.4259534090671853,0.34094215487299995,0.4787556564250309,0.8918744410684223,0.9147992254564882,103.45862311920642,105.27277052703822,103.45862311920642,105.27277052703822,99.79223693400553,105.95597221765674,80.20025069010855,111.63493763884196,0.02181426721114378,1,0.05919753321355764,1282.0,1363.0,1281.2125,1.00061465213616,1.0638360147126256,0,0.3888888888888889,-10.787132803504264,218,49,71.46566746498623
237,Loyola Marymount,WCC,11-20,106.16983163569887,130,112.59112161453265,319,0.3373082018832734,237,11,20,5,13,5-13,0.5067382908612519,0.40834299542698926,0.5562404161389272,0.5067382908612519,0.40834299542698926,0.5562404161389272,0.8184056394278052,0.8621305830719529,105.06912874592734,103.50690008729883,105.06912874592734,103.50690008729883,104.29043695880209,113.53969338541029,106.03212990660441,115.07600392405116,0.2806413538925698,5,-0.024073018770772392,1215.0,1361.0,1180.3625,1.029344798737676,1.1530356140592404,0,0.2777777777777778,-12.285142488620943,250,228,68.00894490721292
238,UNC Wilmington,CAA,11-21,104.25117282515873,171,110.57600004612976,297,0.33685312192765066,238,11,21,7,11,7-11,0.45873764347296275,0.4607365542710525,0.44238889830752687,0.45873764347296275,0.4607365542710525,0.44238889830752687,0.8706837545279298,0.8306363057220616,105.7777302827369,106.18734496861468,105.7777302827369,106.18734496861468,104.71309049853414,109.06698130478486,141.49756269367566,155.1773327224446,0.2570630860492054,2,-0.0683045204708353,1422.0,1456.0,1316.225,1.080362400045585,1.1061938498357045,0,0.3888888888888889,-14.90746867119935,294,319,73.30153847104786
239,Delaware,CAA,14-19,101.77043433501764,219,108.01903318331941,251,0.3350883747135926,239,14,19,6,12,6-12,0.42097303395009167,0.38157153270353084,0.4425815639855062,0.42097303395009167,0.38157153270353084,0.4425815639855062,0.8964514447491122,0.8944309996524206,104.32255038839476,106.76839588568768,104.32255038839476,106.76839588568768,100.09285080315875,107.02267998679159,0,0,0,0,-0.02552294914421882,1238.0,1325.0,1204.1374999999998,1.0281217884170206,1.1003726733865529,0,0.3333333333333333,-13.777619648306832,278,232,66.93494830214934
240,Cal St. Bakersfield,WAC,12-18,96.58385325660457,305,102.51751650969464,139,0.33500052533258395,240,12,18,5,9,5-9,0.46588216081068734,0.46336472005623036,0.4531862621269947,0.46588216081068734,0.46336472005623036,0.4531862621269947,0.84257115021121,0.8198078729109459,104.64453256288259,104.15566612350803,104.64453256288259,104.15566612350803,96.72832769439204,103.4127577216258,90.77528663703025,99.27169091870354,0.26328893269626596,4,-0.020985514649973447,903.0,949.0,933.8000000000001,0.9670164917541229,1.0162775754979652,0,0.35714285714285715,-11.360920004332195,230,222,66.78450311568528
241,California,P12,8-24,97.05089538950487,298,103.21111637389797,156,0.33010242848128146,241,9,23,2,16,2-16,0.6090873004827106,0.4298882381737074,0.731561807354121,0.6090873004827106,0.4298882381737074,0.731561807354121,0.7812569677856274,0.8675051647890037,108.43669866521836,102.8131687225688,108.43669866521836,102.8131687225688,95.70973250735997,102.29548335753731,95.31097908447722,93.24997721762423,0.5625219804513868,7,-0.049703131804085365,1120.0,1366.0,1234.025,0.9075991167115739,1.1069467798464374,0,0.1111111111111111,-14.353611044882163,285,286,69.9080018134976
242,UTEP,CUSA,11-20,96.78207744453523,303,102.98529618563626,153,0.32862059041123753,242,11,20,6,12,6-12,0.4864072088388917,0.44660565106190714,0.5109106858049256,0.4864072088388917,0.44660565106190714,0.5109106858049256,0.8609630600305365,0.8730192422162077,104.11028862665552,104.25894606343132,104.11028862665552,104.25894606343132,101.20500772702702,105.58992269687796,82.56985237072062,102.43733043474954,0.07730960341658472,3,-0.04337364894709922,1221.0,1314.0,1228.9125000000001,0.9935613804888468,1.069238045833206,0,0.3333333333333333,-13.758455005786741,277,273,68.90332751992415
243,Mount St. Mary's,NEC,18-14,102.83196499749305,197,109.526159719791,278,0.3262330005401338,243,18,14,12,6,12-6,0.29596950945615236,0.36637170969633936,0.25030808572173663,0.29596950945615236,0.36637170969633936,0.25030808572173663,0.9148221904582275,0.8520091394637314,100.43189267728336,108.35988633301939,100.43189267728336,108.35988633301939,105.45429222328356,108.97223804793015,94.57918982675433,108.49941573440778,0.17093231429602407,2,-0.004354386307273805,1339.0,1237.0,1195.6374999999998,1.1199046533752917,1.0345945154781446,0,0.6666666666666666,-10.086615534920535,205,179,66.00807577120342
244,Pepperdine,WCC,6-26,105.05801219600781,150,112.01264179073908,314,0.3236300825133643,244,6,26,2,16,2-16,0.5180550183347225,0.4530053474999421,0.557734566355174,0.5180550183347225,0.4530053474999421,0.557734566355174,0.8156518706163947,0.8364141671800317,106.1250101120843,103.97318056516944,106.1250101120843,103.97318056516944,103.48331039613112,112.86893103773724,107.75092941562896,111.89109205259696,0.3932689247637344,6,-0.1757596380950215,1234.0,1418.0,1220.0875,1.0114028706957492,1.162211726617968,0,0.1111111111111111,-17.936979710313743,327,351,68.62020560995151
245,Oral Roberts,Sum,11-21,104.80729953641213,156,111.81090703232829,310,0.32215508387747743,245,12,20,5,9,5-9,0.49588149405384535,0.5140334616834938,0.47973989980991566,0.49588149405384535,0.5140334616834938,0.47973989980991566,0.8178061225622164,0.772878269134114,106.60820269310565,103.26975227562976,106.60820269310565,103.26975227562976,106.37542456440282,112.66324814772624,104.95866920689919,114.6844118926866,0.2652025803193983,5,-0.03698555128751002,1011.0,1059.0,938.9250000000001,1.0767633197539739,1.1278856138669222,0,0.35714285714285715,-13.002314410046058,262,262,66.68663012752157
246,Eastern Illinois,OVC,12-19,99.36550678677644,256,106.13305336616037,207,0.319142001840114,246,12,19,7,11,7-11,0.42037349774612304,0.4389431105717829,0.4090248903587251,0.42037349774612304,0.4389431105717829,0.4090248903587251,0.8681437064640657,0.8065230164303696,102.96154178068115,104.61358886023751,102.96154178068115,104.61358886023751,98.04783717020985,105.84685053041859,106.74389133702542,99.3308098576823,0.6958750073747275,3,-0.04626480752454848,1165.0,1241.0,1177.6,0.9893002717391305,1.0538383152173914,0,0.3888888888888889,-13.205083179522836,269,279,66.82358075294553
247,Florida Atlantic,CUSA,12-19,95.45600728795654,319,101.9768796661318,126,0.318662054902514,247,12,19,6,12,6-12,0.4569459274359494,0.3668051966917097,0.506602868659978,0.4569459274359494,0.3668051966917097,0.506602868659978,0.8566625550397057,0.8655796291764463,104.44423074192655,104.06621701136518,104.44423074192655,104.06621701136518,94.91570540232283,99.46728022574585,103.49107984254442,103.06740341595861,0.5117917749784464,3,-0.02518116799597392,1185.0,1244.0,1259.125,0.9411297528045269,0.9879876898639929,0,0.3333333333333333,-12.710967903358716,257,230,70.16022371210673
248,North Dakota,BSky,12-20,102.01704015118221,210,109.00879063097794,270,0.31814285181571456,248,12,20,6,12,6-12,0.49275165333056026,0.5159342916582622,0.476167294218083,0.49275165333056026,0.5159342916582622,0.476167294218083,0.8341880761468788,0.7636830869576449,105.43194940892066,104.06796947230974,105.43194940892066,104.06796947230974,100.75180564619042,109.92266352053937,101.80573401974716,106.63777761388505,0.3697542615669329,4,0.0021700711075761103,1349.0,1460.0,1322.6875,1.0198932098473752,1.1038132589897462,0,0.3333333333333333,-12.6222140795634,256,159,72.86837429271012
249,Cornell,Ivy,12-16,104.8299218374254,154,112.24389669252665,317,0.3130601390342183,249,12,16,6,8,6-8,0.43378182619030403,0.4263676996134365,0.4298388119330657,0.43378182619030403,0.4263676996134365,0.4298388119330657,0.8740245248451322,0.8461537124494376,103.3316978238259,105.39797001051602,103.3316978238259,105.39797001051602,103.82435865299819,112.75072680777514,93.47384556011076,106.95395340369042,0.17519571799084044,2,0.018916615108167167,1066.0,1127.0,1015.2125,1.0500264722902841,1.1101124148885086,0,0.42857142857142855,-10.861118871622848,219,125,70.59703478307682
250,Southern Utah,BSky,13-19,100.67781323255477,243,108.09939582965062,255,0.30619997177056146,250,13,19,5,13,5-13,0.46706010759372885,0.4893468671764285,0.44576035419568083,0.46706010759372885,0.4893468671764285,0.44576035419568083,0.8519314956090045,0.7845271241710642,105.55783371173699,105.42769141517417,105.55783371173699,105.42769141517417,97.23780220097926,108.65708532009354,105.48157609032026,108.77038500913349,0.412635203185307,2,0.019031308539611658,1297.0,1429.0,1312.9750000000001,0.9878329747329537,1.0883680191930538,0,0.2777777777777778,-12.306516814142233,251,124,72.79182297715049
